lrsn,CadValue_TotalAssessed
48184,363860.0000000000
48186,427550.0000000000
48191,491568.0000000000
48193,489680.0000000000
48200,584610.0000000000
48202,501580.0000000000
48209,362840.0000000000
48211,627624.0000000000
48216,326760.0000000000
48218,216000.0000000000
48225,449970.0000000000
48227,485210.0000000000
48234,781469.0000000000
48236,98202.0000000000
48241,1941940.0000000000
48243,1496800.0000000000
48250,1673622.0000000000
48252,1759634.0000000000
48259,701475.0000000000
48261,685975.0000000000
48266,516155.0000000000
48268,552680.0000000000
48275,568905.0000000000
48277,596035.0000000000
48284,547658.0000000000
48286,579325.0000000000
48291,614415.0000000000
48293,806045.0000000000
48300,1549798.0000000000
48302,1581628.0000000000
48316,94264.0000000000
48318,74002.0000000000
48327,52308.0000000000
48350,109917.0000000000
48352,162544.0000000000
48361,122448.0000000000
48366,87921.0000000000
48368,148384.0000000000
48370,128750.0000000000
48375,132289.0000000000
48377,137883.0000000000
48384,182786.0000000000
48393,149777.0000000000
48395,134345.0000000000
48409,136161.0000000000
48411,96819.0000000000
48436,42867.0000000000
48452,71817.0000000000
48459,94533.0000000000
48461,60619.0000000000
48468,113930.0000000000
48475,35641.0000000000
48477,109087.0000000000
48484,49256.0000000000
48493,144491.0000000000
48500,122878.0000000000
48502,135349.0000000000
48518,35919.0000000000
48520,32567.0000000000
48525,26103.0000000000
48527,59939.0000000000
48536,36720.0000000000
48543,107954.0000000000
48545,52074.0000000000
48550,80223.0000000000
48552,29194.0000000000
48559,72886.0000000000
48561,31757.0000000000
48568,16866.0000000000
48586,18921.0000000000
48600,29862.0000000000
48604,35530.0000000000
48609,30096.0000000000
48611,51425.0000000000
48620,51876.0000000000
48625,34716.0000000000
48634,61325.0000000000
48650,32637.0000000000
48652,41129.0000000000
48668,122401.0000000000
48670,41314.0000000000
48702,50061.0000000000
48704,88154.0000000000
48711,53669.0000000000
48718,83160.0000000000
48720,65832.0000000000
48727,93060.0000000000
48729,82104.0000000000
48734,63746.0000000000
48743,66924.0000000000
48745,104604.0000000000
48754,152904.0000000000
48759,207840.0000000000
48761,140964.0000000000
48768,114750.0000000000
48770,125916.0000000000
48777,129156.0000000000
48779,144312.0000000000
48784,85008.0000000000
48786,121968.0000000000
48793,178332.0000000000
48795,123156.0000000000
48802,214968.0000000000
48804,157826.0000000000
48809,122356.0000000000
48811,108982.0000000000
48818,157632.0000000000
48820,111070.0000000000
48827,59492.0000000000
48829,79135.0000000000
48834,110861.0000000000
48845,80551.0000000000
48852,85133.0000000000
48854,73555.0000000000
48859,132948.0000000000
48861,137008.0000000000
48863,85005.0000000000
48868,90724.0000000000
48870,49091.0000000000
48877,208812.0000000000
48879,70203.0000000000
48884,65819.0000000000
48886,76960.0000000000
48888,66294.0000000000
48893,91071.0000000000
48895,76177.0000000000
48902,115710.0000000000
48904,72744.0000000000
48911,119457.0000000000
48913,159198.0000000000
48920,123679.0000000000
48927,176413.0000000000
48929,118529.0000000000
48936,134165.0000000000
48943,94076.0000000000
48945,117766.0000000000
48952,76931.0000000000
48954,198951.0000000000
48961,198372.0000000000
48963,153596.0000000000
48968,163327.0000000000
48970,32355.0000000000
48977,119874.0000000000
48979,100201.0000000000
48986,194474.0000000000
48988,149083.0000000000
48993,114389.0000000000
48995,142158.0000000000
49002,94331.0000000000
49004,98623.0000000000
49011,168583.0000000000
49013,128403.0000000000
49018,150962.0000000000
49020,81408.0000000000
49027,168038.0000000000
49029,105959.0000000000
49036,109063.0000000000
49045,108680.0000000000
49052,84414.0000000000
49054,98113.0000000000
49061,145709.0000000000
49068,150733.0000000000
49079,100081.0000000000
49088,202316.0000000000
49095,96013.0000000000
49102,116859.0000000000
49104,95108.0000000000
49111,69635.0000000000
49118,83625.0000000000
49122,141753.0000000000
49129,143944.0000000000
49136,122018.0000000000
49138,79975.0000000000
49145,122983.0000000000
49147,151899.0000000000
49152,125802.0000000000
49154,152264.0000000000
49161,78808.0000000000
49170,98020.0000000000
49172,120478.0000000000
49177,109260.0000000000
49179,74182.0000000000
49186,81571.0000000000
49188,155811.0000000000
49195,114074.0000000000
49197,70911.0000000000
83796,2788868.0000000000
83809,834304.0000000000
83810,773643.0000000000
83811,776576.0000000000
83812,807298.0000000000
83813,784973.0000000000
83826,821327.0000000000
83827,317595.0000000000
83828,787037.0000000000
83843,669400.0000000000
83844,578390.0000000000
83845,549050.0000000000
83846,529390.0000000000
83859,501040.0000000000
83860,458710.0000000000
83861,460510.0000000000
83862,459970.0000000000
83863,456820.0000000000
83876,464910.0000000000
83877,533990.0000000000
83878,548910.0000000000
83879,496470.0000000000
83893,592030.0000000000
83894,579870.0000000000
83895,576920.0000000000
83896,510690.0000000000
83910,558140.0000000000
83911,566900.0000000000
83912,462700.0000000000
83913,491280.0000000000
83928,476240.0000000000
83929,504430.0000000000
83930,536840.0000000000
83943,388690.0000000000
83944,377570.0000000000
83945,408020.0000000000
83946,418290.0000000000
83960,374430.0000000000
83961,1000.0000000000
83962,1000.0000000000
83963,1000.0000000000
83976,367590.0000000000
83977,366150.0000000000
83978,485010.0000000000
83979,389260.0000000000
83980,368430.0000000000
83993,477460.0000000000
83994,457500.0000000000
83995,404350.0000000000
83996,426690.0000000000
84010,406450.0000000000
84011,396640.0000000000
84012,380410.0000000000
84013,407070.0000000000
84027,444720.0000000000
84028,433240.0000000000
84029,414310.0000000000
84030,487710.0000000000
84043,252784.0000000000
84044,1000.0000000000
84045,8132.0000000000
84061,1093340.0000000000
84063,209975.0000000000
84077,170000.0000000000
84078,170000.0000000000
84079,413220.0000000000
84080,356894.0000000000
84093,1000.0000000000
84094,1000.0000000000
84095,1044840.0000000000
84096,1511755.0000000000
84097,4395730.0000000000
84110,3543602.0000000000
84111,3143135.0000000000
84112,3367370.0000000000
84113,4166941.0000000000
84127,1146940.0000000000
84144,1000.0000000000
84145,1000.0000000000
84146,1000.0000000000
84147,1000.0000000000
84160,370008.0000000000
84161,365073.0000000000
84162,370050.0000000000
84163,425606.0000000000
84177,376235.0000000000
84178,391324.0000000000
84179,365420.0000000000
84180,393486.0000000000
84194,418907.0000000000
84195,393759.0000000000
84196,404112.0000000000
84197,365756.0000000000
84210,488724.0000000000
84211,523711.0000000000
84212,531355.0000000000
84213,560985.0000000000
84214,505472.0000000000
84227,209918.0000000000
84228,178200.0000000000
84229,943093.0000000000
84230,847561.0000000000
84244,117180.0000000000
84245,117180.0000000000
84246,959909.0000000000
84261,138879.0000000000
84262,982656.0000000000
84263,1242316.0000000000
84264,1144256.0000000000
84277,1002456.0000000000
84278,1231646.0000000000
84279,1092246.0000000000
84280,1137356.0000000000
84294,1015446.0000000000
84295,1198056.0000000000
84296,1019576.0000000000
84311,1337066.0000000000
84312,1379626.0000000000
84313,1028476.0000000000
84314,1463676.0000000000
84327,596631.0000000000
84329,247764.0000000000
84330,257200.0000000000
84331,257200.0000000000
84344,181609.0000000000
84345,175908.0000000000
84346,179123.0000000000
84347,179123.0000000000
84361,265066.0000000000
84362,247764.0000000000
84363,143515.0000000000
84364,150164.0000000000
84378,143515.0000000000
84379,167113.0000000000
84380,256559.0000000000
84381,256559.0000000000
84394,246478.0000000000
84395,237568.0000000000
84396,86251.0000000000
84397,87727.0000000000
84411,87727.0000000000
84412,87727.0000000000
84413,87727.0000000000
84414,87727.0000000000
84428,87727.0000000000
84429,87727.0000000000
84430,87727.0000000000
84431,87727.0000000000
84444,87727.0000000000
84445,87727.0000000000
84446,87727.0000000000
84447,86251.0000000000
84448,86251.0000000000
84461,87727.0000000000
84462,87727.0000000000
84463,87727.0000000000
84464,87727.0000000000
84478,87727.0000000000
84479,87727.0000000000
84480,87727.0000000000
84481,87727.0000000000
84495,518134.0000000000
84496,866481.0000000000
84497,341360.0000000000
84511,614453.0000000000
84513,807023.0000000000
84514,1027366.0000000000
84528,709408.0000000000
84529,511887.0000000000
84530,424957.0000000000
84531,527117.0000000000
84545,539267.0000000000
84546,488847.0000000000
84547,536907.0000000000
84548,409817.0000000000
84561,496277.0000000000
84562,421767.0000000000
84563,405917.0000000000
84564,515037.0000000000
84565,420307.0000000000
84578,445927.0000000000
84579,504247.0000000000
84580,478497.0000000000
84581,484737.0000000000
84595,1446295.0000000000
84596,1000.0000000000
84598,7677844.0000000000
84612,134408.0000000000
84628,370290.0000000000
84629,30346.0000000000
84631,411790.0000000000
84645,265164.0000000000
84646,356028.0000000000
84647,277080.0000000000
84648,274140.0000000000
84662,1245351.0000000000
84663,813.0000000000
84664,7437592.0000000000
84678,578750.0000000000
84679,460730.0000000000
84695,344628.0000000000
84712,343367.0000000000
84713,377347.0000000000
84714,330377.0000000000
84715,334227.0000000000
84729,349057.0000000000
84730,349417.0000000000
84731,354327.0000000000
84732,338377.0000000000
84745,451300.0000000000
84746,446030.0000000000
84747,451430.0000000000
84748,419010.0000000000
84762,414430.0000000000
84763,464720.0000000000
84764,411020.0000000000
84765,406540.0000000000
84795,10402445.0000000000
84798,1785319.0000000000
84812,512740.0000000000
84813,553340.0000000000
84814,551220.0000000000
84815,491170.0000000000
84829,495060.0000000000
84830,459080.0000000000
84831,501620.0000000000
84832,504680.0000000000
84846,480400.0000000000
84847,439920.0000000000
84848,460660.0000000000
84849,446230.0000000000
84862,518020.0000000000
84863,504990.0000000000
84864,503060.0000000000
84865,449910.0000000000
84879,543000.0000000000
84880,513340.0000000000
84881,507720.0000000000
84882,464870.0000000000
84896,500350.0000000000
84897,526030.0000000000
84898,555740.0000000000
84899,629100.0000000000
84912,489160.0000000000
84913,501140.0000000000
84930,78405.0000000000
84931,218110.0000000000
84932,251408.0000000000
84963,638393.0000000000
84964,555588.0000000000
84965,667351.0000000000
84966,706553.0000000000
84979,719908.0000000000
84980,660671.0000000000
84981,1658076.0000000000
84982,1052924.0000000000
84996,467219.0000000000
84997,421355.0000000000
84998,433877.0000000000
84999,503832.0000000000
85013,415862.0000000000
85014,428042.0000000000
85015,420975.0000000000
85016,508367.0000000000
85029,408397.0000000000
85030,375773.0000000000
85031,417081.0000000000
85032,414046.0000000000
85033,389927.0000000000
85046,507957.0000000000
85047,396615.0000000000
85048,377526.0000000000
85049,510764.0000000000
85063,434289.0000000000
85064,412187.0000000000
85065,414486.0000000000
85066,447268.0000000000
85079,431371.0000000000
85080,455814.0000000000
85082,484270.0000000000
85083,485120.0000000000
85096,496530.0000000000
85097,482150.0000000000
85098,450610.0000000000
85099,498050.0000000000
85113,808620.0000000000
85114,685430.0000000000
85115,691850.0000000000
85116,510470.0000000000
85130,493020.0000000000
85131,553500.0000000000
85132,558010.0000000000
85133,520080.0000000000
85146,495980.0000000000
85147,586350.0000000000
85148,490510.0000000000
85149,521030.0000000000
85150,513930.0000000000
85163,599910.0000000000
85164,515930.0000000000
85165,502740.0000000000
85166,596730.0000000000
85180,510540.0000000000
85181,425910.0000000000
85182,459460.0000000000
85183,466210.0000000000
85196,524100.0000000000
85197,424320.0000000000
85198,427700.0000000000
85199,390050.0000000000
85200,457080.0000000000
85213,589956.0000000000
85214,987007.0000000000
85215,673754.0000000000
85216,674432.0000000000
85230,836576.0000000000
85231,629017.0000000000
85232,672775.0000000000
85233,831923.0000000000
85247,646608.0000000000
85248,646608.0000000000
85249,646608.0000000000
85250,646608.0000000000
85263,381766.0000000000
85264,503965.0000000000
85265,421561.0000000000
85266,388445.0000000000
85267,440965.0000000000
85280,175000.0000000000
85281,1706387.0000000000
85282,877686.0000000000
85283,301783.0000000000
85297,9304153.0000000000
85298,760562.0000000000
85299,465806.0000000000
85300,838760.0000000000
85314,301269.0000000000
85315,301269.0000000000
85316,301916.0000000000
85317,304580.0000000000
85330,301269.0000000000
85331,301269.0000000000
85332,301269.0000000000
85333,309077.0000000000
85347,1005538.0000000000
85348,74059.0000000000
85349,1000.0000000000
85350,183750.0000000000
85364,16645.0000000000
85365,16396.0000000000
85366,18563.0000000000
85367,3797.0000000000
85380,309210.0000000000
85381,310180.0000000000
85382,324220.0000000000
85383,326610.0000000000
85397,490720.0000000000
85398,424820.0000000000
85399,428130.0000000000
85400,493260.0000000000
85414,422120.0000000000
85415,448350.0000000000
85416,461440.0000000000
85417,431150.0000000000
85430,820240.0000000000
85431,798280.0000000000
85432,833870.0000000000
85433,844500.0000000000
85434,823810.0000000000
85447,852190.0000000000
85448,860970.0000000000
85449,889210.0000000000
85450,999500.0000000000
85464,931610.0000000000
85465,892370.0000000000
85467,936860.0000000000
85481,907588.0000000000
85482,1174734.0000000000
85483,1146064.0000000000
85484,1350474.0000000000
85498,375928.0000000000
85514,477610.0000000000
85515,457135.0000000000
85516,483370.0000000000
85517,482794.0000000000
85531,425761.0000000000
85532,498868.0000000000
85533,478429.0000000000
85534,518281.0000000000
85547,515905.0000000000
85548,456964.0000000000
85549,509794.0000000000
85550,575125.0000000000
85551,534580.0000000000
85564,599812.0000000000
85565,577402.0000000000
85566,579103.0000000000
85567,510271.0000000000
85581,683620.0000000000
85582,900340.0000000000
85583,855030.0000000000
85584,775310.0000000000
85598,706310.0000000000
85599,906560.0000000000
85600,745730.0000000000
85601,615540.0000000000
85614,628940.0000000000
85615,505196.0000000000
49202,114921.0000000000
49204,58951.0000000000
49213,136324.0000000000
49220,26560.0000000000
49222,100641.0000000000
49227,128296.0000000000
49229,84390.0000000000
49236,84065.0000000000
49238,104875.0000000000
49247,48720.0000000000
49252,159679.0000000000
49254,193110.0000000000
49261,153258.0000000000
49263,165779.0000000000
49288,57281.0000000000
49295,90608.0000000000
49297,57876.0000000000
49302,58072.0000000000
49304,78548.0000000000
49311,95609.0000000000
49313,37814.0000000000
49320,84253.0000000000
49322,59360.0000000000
49327,31458.0000000000
